,title,artists,album,duration_ms,release_date,artist_genres,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,uri,genre
97,Still Have Me,Demi Lovato,Still Have Me,203139,2020-10-01,"post-teen pop, dance pop, pop",False,64,0.281,0.462,0,-6.638,1,0.0674,0.498,0.0,0.108,0.367,75.975,4,spotify:track:6SBJ2XHc4jm6Abqt7zocMz,Pop
98,this is love,Walk Off the Earth,this is love,158000,2020-10-20,"pop rock, canadian rock",False,41,0.586,0.596,0,-8.696,1,0.0332,0.164,7.67e-06,0.251,0.683,93.986,3,spotify:track:7clqHQSGvuEZzTpMM812wu,Pop
99,Monster (Shawn Mendes & Justin Bieber),"Shawn Mendes, Justin Bieber",Wonder,178994,2020-12-04,"viral pop, canadian pop, post-teen pop, dance pop, pop",False,76,0.64,0.392,2,-7.246,0,0.0574,0.0593,0.0,0.0839,0.502,145.838,4,spotify:track:1HbA4N1MiOsPthALesGFR1,Pop
100,Lost Cause,Billie Eilish,Lost Cause,212496,2021-06-02,"electropop, pop",True,0,0.671,0.336,10,-8.494,0,0.241,0.705,0.00751,0.0577,0.518,75.051,4,spotify:track:2xdwCJLfKCkat14mlgR26M,Pop
101,Run,OneRepublic,Run,169011,2021-05-05,"piano rock, dance pop, pop rock, pop",False,85,0.682,0.72,11,-8.173,0,0.0381,0.326,0.0,0.148,0.673,117.003,4,spotify:track:2UbVnbE5FH6008mAm6Mmgw,Pop
102,cheers (with Wiz Khalifa),"blackbear, Wiz Khalifa",cheers (with Wiz Khalifa),201010,2020-12-25,"electropop, southern hip hop, rap, hip hop, pittsburgh rap, pop, pop rap, trap",False,73,0.795,0.642,9,-4.431,1,0.0288,0.0509,0.0,0.17,0.669,97.999,4,spotify:track:41uMT21Z2Sts6UNsz19ZH5,Pop
103,Leave Before You Love Me (with Jonas Brothers),"Marshmello, Jonas Brothers",Leave Before You Love Me,154983,2021-05-21,"post-teen pop, dance pop, pop rock, pop, edm, brostep, pop dance, boy band, progressive electro house",False,80,0.721,0.738,7,-4.77,1,0.0403,0.00226,4.41e-06,0.118,0.637,119.976,4,spotify:track:4qu63nuBpdn0qHUHuObEj1,Pop
104,Missing Piece,Vance Joy,Missing Piece,217408,2021-05-21,"pop, pop rock, folk-pop, modern rock",False,61,0.633,0.843,0,-5.676,1,0.046,0.0142,4.84e-06,0.113,0.748,101.982,4,spotify:track:0YYg6U1Yrd4UjnG5iVhiXh,Pop
105,Dancing In The Moonlight (feat. NEIMY),"Jubël, NEIMY",Dancing In The Moonlight (feat. NEIMY),164010,2018-06-22,"dance pop, scandipop, swedish pop, pop dance, tropical house",False,77,0.659,0.615,11,-5.865,0,0.0644,0.27,0.0,0.187,0.193,119.843,4,spotify:track:4GSDkZt7GcmzBWmsMcpaVO,Pop
106,Save Your Tears (with Ariana Grande) (Remix),"The Weeknd, Ariana Grande",Save Your Tears (Remix),191014,2021-04-23,"canadian pop, post-teen pop, dance pop, pop, canadian contemporary r&b",False,94,0.65,0.825,0,-4.645,1,0.0325,0.0215,2.44e-05,0.0936,0.593,118.091,4,spotify:track:37BZB0z9T8Xu7U3e65qxFy,Pop
107,Used To Be (feat. Wiz Khalifa),"Steve Aoki, Kiiara, Wiz Khalifa",Used To Be (feat. Wiz Khalifa),220927,2021-03-19,"electro house, electropop, southern hip hop, rap, hip hop, post-teen pop, dance pop, pittsburgh rap, pop, edm, indie poptimism, pop dance, alt z, pop rap, trap, tropical house",False,68,0.691,0.72,0,-3.978,0,0.174,0.296,0.0,0.111,0.416,79.959,4,spotify:track:2EO3Lksm1VxN9s8vOM37ep,Pop
108,SUN GOES DOWN,Lil Nas X,SUN GOES DOWN,168276,2021-05-21,"pop rap, lgbtq+ hip hop",False,84,0.551,0.636,2,-6.798,1,0.054,0.0837,4.28e-06,0.112,0.148,174.065,4,spotify:track:34eF4BoV8FPk0uhAAoqU7h,Pop
109,Love Not War (The Tampa Beat),"Jason Derulo, Nuka",Love Not War (The Tampa Beat),192921,2020-11-20,"post-teen pop, dance pop, pop rap, pop",False,83,0.738,0.85,8,-3.049,1,0.0642,0.105,0.0,0.23,0.865,98.013,4,spotify:track:4Lt6GXGzYsa1tgkv3nGSTm,Pop
110,Electric,Katy Perry,Electric,193543,2021-05-14,"post-teen pop, dance pop, pop",False,78,0.615,0.701,0,-4.257,1,0.0472,0.00302,0.0,0.0471,0.251,98.073,4,spotify:track:63eV5hreY9feQP2CmYavpj,Pop
111,WITHOUT YOU (with Miley Cyrus),"The Kid LAROI, Miley Cyrus",WITHOUT YOU (with Miley Cyrus),161385,2021-04-30,"australian hip hop, post-teen pop, dance pop, pop",True,85,0.655,0.469,0,-6.257,1,0.0292,0.173,0.0,0.0956,0.467,92.56,4,spotify:track:1EHUQesfVKwbthtNcpBi9g,Pop
112,I’m not Pretty Remix (feat. Bebe Rexha) - Remix,"JESSIA, Bebe Rexha",I'm not Pretty (Remix),118400,2021-04-23,"electropop, post-teen pop, dance pop, pop, alt z",False,66,0.645,0.544,2,-6.202,1,0.335,0.112,0.0,0.068,0.867,74.88,4,spotify:track:2dD1rdWU4DxN5J9EKGFRLk,Pop
113,All I Know So Far,P!nk,All I Know So Far,277413,2021-05-07,"post-teen pop, dance pop, pop",True,79,0.578,0.639,4,-5.749,1,0.0374,0.0586,0.0,0.0944,0.296,108.045,4,spotify:track:4LmN3eU1R1vVEdKuDELpGk,Pop
114,Levitating (feat. DaBaby),"Dua Lipa, DaBaby",Levitating (feat. DaBaby),203064,2020-10-01,"north carolina hip hop, rap, dance pop, pop, uk pop",False,92,0.702,0.825,6,-3.787,0,0.0601,0.00883,0.0,0.0674,0.915,102.977,4,spotify:track:463CkQjx2Zk1yXoBuierM9,Pop
115,Titans (feat. Sia & Labrinth),"Major Lazer, Sia, Labrinth, Diplo",Music Is The Weapon (Reloaded),199169,2021-03-26,"electro house, ninja, australian dance, dance pop, moombahton, pop, edm, australian pop, indie poptimism, pop dance, pop rap, bmore, tropical house",False,63,0.722,0.858,7,-4.892,1,0.0445,0.0999,0.000175,0.144,0.599,93.976,4,spotify:track:73HkJbtkrKCKBzuaYorTGX,Pop
116,Beautiful Mistakes (feat. Megan Thee Stallion),"Maroon 5, Megan Thee Stallion",Beautiful Mistakes (feat. Megan Thee Stallion),227395,2021-03-03,"houston rap, pop rock, pop, trap queen, pop rap",False,91,0.713,0.676,10,-5.483,1,0.027,0.0377,0.0,0.154,0.721,99.048,4,spotify:track:6fRxMU4LWwyaSSowV441IU,Pop
117,good 4 u,Olivia Rodrigo,SOUR,178147,2021-05-21,pop,True,94,0.563,0.664,9,-5.044,1,0.154,0.335,0.0,0.0849,0.688,166.928,4,spotify:track:4ZtFanR9U6ndgddUvNcjcG,Pop
118,LET IT GO (feat. Justin Bieber & 21 Savage),"DJ Khaled, 21 Savage, Justin Bieber",KHALED KHALED,165527,2021-04-30,"canadian pop, southern hip hop, rap, hip hop, post-teen pop, pop, atl hip hop, miami hip hop, trap, pop rap",True,81,0.877,0.444,8,-7.547,1,0.172,0.24,0.0,0.169,0.658,129.06,4,spotify:track:1cEhrSF6EylAEqdhUGuNpX,Pop
119,Prisoner (feat. Dua Lipa),"Miley Cyrus, Dua Lipa",Plastic Hearts,169333,2020-11-27,"post-teen pop, dance pop, uk pop, pop",False,79,0.781,0.67,3,-3.912,0,0.0452,0.0103,0.0,0.0761,0.595,127.99,4,spotify:track:2Oycxb8QbPkpHTo8ZrmG0B,Pop
120,Red Handed,"Loud Luxury, Thutmose",Red Handed,171294,2021-05-14,"electro house, pop edm, underground hip hop, dance pop, pop, edm, pop dance, tropical house",False,61,0.74,0.722,8,-5.467,0,0.0823,0.018,0.0,0.0679,0.778,120.112,4,spotify:track:6CXgQ92p36PgXqEEyyYzoX,Pop
121,Anyone Who Loves Me,Charlotte Cardin,Phoenix,236533,2021-04-23,"indie quebecois, canadian pop",True,64,0.718,0.166,11,-8.344,1,0.0355,0.866,0.0,0.145,0.461,82.499,4,spotify:track:56dqKGvngcvxSEt8i9CuKb,Pop
122,A-O-K,Tai Verdes,TV,173640,2021-05-20,modern indie pop,True,62,0.731,0.626,11,-6.919,1,0.0805,0.125,0.0,0.183,0.862,82.488,4,spotify:track:1sx0XsWUusUoPstbvokZjP,Pop
123,My Head & My Heart,Ava Max,Heaven & Hell,174760,2020-09-18,"dance pop, pop",False,87,0.614,0.934,9,-3.709,0,0.07,0.0697,0.0,0.121,0.436,116.001,4,spotify:track:1KixkQVDUHggZMU9dUobgm,Pop
124,Ex's,Olivia Penalva,Ex's,197771,2021-05-28,,False,39,0.765,0.628,0,-7.117,0,0.0799,0.0124,0.0,0.182,0.536,90.966,4,spotify:track:1b8qAuE7ziQWWQNVXE83pS,Pop
125,GIRL LIKE ME,"Black Eyed Peas, Shakira",TRANSLATION,222523,2020-11-02,"dance pop, pop, latin pop, latin, colombian pop, pop rap",True,85,0.965,0.485,2,-8.784,1,0.191,0.0206,0.0237,0.0655,0.312,124.025,4,spotify:track:1zLBsSVxETQOfINOLYvT5m,Pop
126,If You Love Her - feat. Meghan Trainor,"Forest Blakk, Meghan Trainor",If You Love Her (feat. Meghan Trainor),215832,2021-04-09,"post-teen pop, dance pop, pop, hip pop",False,69,0.335,0.47,1,-7.158,1,0.0343,0.36,0.0,0.114,0.186,155.912,3,spotify:track:3yuIvz5stb9v9cljhZ5Zas,Pop
127,Ride,SonReal,Ride,149458,2021-05-28,"canadian old school hip hop, bc underground hip hop, canadian hip hop, indie pop rap, pop rap",False,48,0.764,0.42,0,-6.329,1,0.12,0.444,0.0,0.0737,0.283,144.049,4,spotify:track:1o9NJlsUsokutw1wYlVkHp,Pop
128,Walk Out on Me,Jonathan Roy,My Lullaby,164717,2021-05-28,canadian folk,False,43,0.68,0.514,9,-8.093,1,0.0484,0.366,0.0,0.102,0.465,95.888,3,spotify:track:6xIQ5rNT7zcLBBqWWqjHHy,Pop
129,We're Good,Dua Lipa,Future Nostalgia (The Moonlight Edition),165507,2021-02-11,"dance pop, uk pop, pop",False,88,0.722,0.588,6,-5.932,1,0.0544,0.0319,0.0,0.183,0.59,134.01,4,spotify:track:1diS6nkxMQc3wwC4G1j0bh,Pop
130,Get Away (Radio Edit),Karl Wolf,2AM Vibes,171148,2021-04-16,"canadian pop, pop quebecois",False,58,0.829,0.797,6,-1.377,0,0.0406,0.0406,0.268,0.073,0.919,121.961,4,spotify:track:1wVvpJYslRsrU1gf8g1f1m,Pop
131,Saturday,Twenty One Pilots,Scaled And Icy,172232,2021-05-21,"rock, modern rock",False,76,0.687,0.89,8,-5.99,1,0.0344,0.00396,0.000939,0.0436,0.854,113.06,4,spotify:track:60dwJ8dnqZ4WrIdiu7LkNR,Pop
132,Mood (feat. iann dior),"24kGoldn, iann dior",El Dorado,140878,2021-03-24,"cali rap, melodic rap, pop rap",False,63,0.701,0.727,7,-3.644,0,0.0358,0.192,0.0,0.128,0.76,91.008,4,spotify:track:0FOQOr2M57GI3aESpAgElX,Pop
133,Bang!,AJR,OK ORCHESTRA,170858,2021-03-26,modern rock,False,57,0.74,0.517,1,-6.233,0,0.0506,0.0183,0.0,0.0558,0.698,139.917,4,spotify:track:068N8eRaN5sPOYITiDEhFw,Pop
134,Break My Heart Myself (feat. Travis Barker),"Bebe Rexha, Travis Barker",Better Mistakes,151999,2021-05-07,"electropop, post-teen pop, dance pop, pop, rap rock",False,72,0.751,0.857,1,-4.385,0,0.0752,0.31,0.0,0.0801,0.501,104.984,4,spotify:track:3UjGudrhckjEQjKHLR3p5G,Pop
135,Lean On Me,"Cheat Codes, Tinashe","HELLRAISERS, Part 1",149857,2021-05-07,"electro house, electropop, pop rap, pop edm, pop r&b, post-teen pop, dance pop, r&b, metropopolis, pop, edm, hip pop, urban contemporary, pop dance, alternative r&b, tropical house",False,69,0.686,0.738,9,-5.802,1,0.287,0.0703,0.0,0.0505,0.45,101.829,4,spotify:track:5acSb48zFAcXTdL5Wsk8xx,Pop
136,Darkest Hour - from the Amazon Original Series PANIC,Tate McRae,Darkest Hour (from the Amazon Original Series PANIC),161252,2021-03-22,"electropop, post-teen pop, dance pop, pop, alt z",False,63,0.625,0.328,9,-10.603,0,0.0341,0.389,9.27e-05,0.109,0.0902,91.959,4,spotify:track:3gHMshV2IfQAM3YWwKXOlQ,Pop
137,Won't Sleep,Tones And I,Won't Sleep,197380,2021-05-14,"australian pop, pop",False,60,0.885,0.492,7,-4.747,1,0.08,0.13,0.0,0.12,0.643,138.008,4,spotify:track:3DBT2ar4v5DW6Dg1sLVb3Y,Pop
138,Selfish,"Nick Jonas, Jonas Brothers",Spaceman (Deluxe),187856,2021-03-15,"viral pop, post-teen pop, dance pop, pop rock, pop, boy band",False,65,0.65,0.714,11,-5.933,1,0.0274,0.124,0.0,0.095,0.427,132.009,4,spotify:track:18isufzGFuXQGmwX5hP5Mp,Pop
139,Hold On,Justin Bieber,Justice,170813,2021-03-19,"post-teen pop, canadian pop, pop",False,85,0.658,0.634,1,-6.068,0,0.0431,0.0104,0.0,0.12,0.302,140.002,4,spotify:track:1nahzW3kfMuwReTka28tH5,Pop
140,MONTERO (Call Me By Your Name),Lil Nas X,MONTERO (Call Me By Your Name),137876,2021-03-26,"pop rap, lgbtq+ hip hop",True,80,0.61,0.508,8,-6.682,0,0.152,0.297,0.0,0.384,0.758,178.818,4,spotify:track:3BZEcbdtXQSo7OrvKRJ6mb,Pop
141,Kiss Me More (feat. SZA),"Doja Cat, SZA",Kiss Me More (feat. SZA),208867,2021-04-09,"dance pop, r&b, pop rap, pop",True,98,0.762,0.701,8,-3.541,1,0.0286,0.235,0.000158,0.123,0.742,110.968,4,spotify:track:748mdHapucXQri7IAO8yFK,Pop
142,Our Song,"Anne-Marie, Niall Horan",Our Song,163733,2021-05-21,"uk pop, post-teen pop, dance pop, pop, pop dance, tropical house",False,82,0.595,0.759,11,-4.245,0,0.0423,0.141,0.0,0.172,0.515,80.953,4,spotify:track:5zqObw7wjBgL9TDiAymxPn,Pop
143,Butter,BTS,Butter,164442,2021-05-21,"k-pop, k-pop boy group",False,99,0.759,0.459,8,-5.187,1,0.0948,0.00323,0.0,0.0906,0.695,109.997,4,spotify:track:3VqeTFIvhxu3DIe4eZVzGq,Pop
144,Follow You,Imagine Dragons,Follow You / Cutthroat,175644,2021-03-12,"rock, modern rock",False,87,0.542,0.732,9,-5.956,1,0.0521,0.00209,7.92e-05,0.496,0.489,124.912,4,spotify:track:7FdUvDkaE24o3FPIWTvzv2,Pop
145,The Difference,Daya,The Difference,210489,2021-05-14,"uk pop, electropop, post-teen pop, dance pop, pop, edm, tropical house, indie poptimism, pop dance, alt z",False,68,0.655,0.727,1,-5.478,0,0.046,0.231,0.0,0.173,0.56,113.011,4,spotify:track:5Cbc3v4DKzrwQAv3hlA9Hn,Pop
146,You,"Regard, Troye Sivan, Tate McRae",You,233386,2021-04-16,"slap house, viral pop, electropop, pop edm, post-teen pop, dance pop, pop, edm, australian pop, pop dance, alt z, tropical house",True,85,0.691,0.695,0,-5.6,1,0.0367,0.0592,0.0,0.0647,0.514,106.064,4,spotify:track:2cc8Sw1OnCuA5bV8nqWqpE,Pop
147,Be Like You,Tyler Shaw,Be Like You,168703,2021-05-14,pop quebecois,False,55,0.446,0.669,8,-7.053,1,0.0968,0.102,0.0,0.071,0.492,113.27,5,spotify:track:6zbPJZFh4n5VHeujWzGmNd,Pop
148,Cover Me In Sunshine,"P!nk, Willow Sage Hart",Cover Me In Sunshine,141050,2021-02-12,"show tunes, post-teen pop, dance pop, pop",False,88,0.476,0.594,5,-6.879,1,0.135,0.0599,0.0,0.0785,0.314,159.702,4,spotify:track:6Tio0ZoDeSQnI7EBAqWer2,Pop
149,Peaches (feat. Daniel Caesar & Giveon),"Justin Bieber, Daniel Caesar, Giveon",Justice,198082,2021-03-19,"canadian pop, post-teen pop, r&b, pop, canadian contemporary r&b",True,99,0.677,0.696,0,-6.181,1,0.119,0.321,0.0,0.42,0.464,90.03,4,spotify:track:4iJyoBOLtHqaGxP12qzhQI,Pop
150,take care,elijah woods,take care,128500,2021-05-28,,False,39,0.821,0.436,0,-7.992,1,0.0435,0.281,0.0,0.0448,0.777,92.513,4,spotify:track:2ajQK2iRKBuDGxMeBxDzPA,Pop
151,Believers,"Alan Walker, Conor Maynard",Believers,159078,2021-05-14,"electro house, viral pop, post-teen pop, dance pop, pop, uk pop",False,76,0.649,0.69,8,-5.384,0,0.0296,0.0247,0.0,0.161,0.593,104.04,4,spotify:track:4bMLBGnjAGVFpjAfIkD0UY,Pop
152,slower,Tate McRae,TOO YOUNG TO BE SAD,187880,2021-03-26,"electropop, post-teen pop, dance pop, pop, alt z",False,58,0.593,0.367,1,-8.082,0,0.0484,0.602,0.0,0.336,0.186,105.01,4,spotify:track:4X3Br7EVc8oy44zUwU1z5w,Pop
153,Wave of You,Surfaces,Wave of You,213842,2021-04-09,"bedroom soul, pop",False,77,0.695,0.656,1,-6.038,1,0.0489,0.057,0.0,0.267,0.346,90.986,4,spotify:track:5Ne1q9Hv3l2NHBA3Agt8WT,Pop
154,Red Button,AJA,Red Button,183795,2021-03-05,,True,54,0.654,0.652,1,-5.505,1,0.05,0.0115,0.00338,0.109,0.384,166.285,4,spotify:track:30Z2YTEFNCYhi1lCTF6U9z,Pop
155,Jealousy (feat. blackbear),"Mike Posner, blackbear",Jealousy (feat. blackbear),211695,2021-05-21,"dance pop, electropop, pop rap, pop",False,69,0.827,0.605,4,-6.194,0,0.0509,0.0237,1.68e-05,0.111,0.938,107.947,4,spotify:track:3MxvnLsw2nx9W12svVvmyr,Pop
156,Mirror,Sigrid,Mirror,156168,2021-05-26,"norwegian pop, dance pop, pop",False,67,0.735,0.689,7,-5.41,0,0.0513,0.00381,0.00146,0.409,0.71,116.94,4,spotify:track:4NjTrZ2IQeWnIbzyY2SOfz,Pop
157,enough for you,Olivia Rodrigo,SOUR,202827,2021-05-21,pop,False,90,0.638,0.259,7,-10.706,1,0.0898,0.753,0.0,0.219,0.269,88.485,4,spotify:track:2TOzTqQXNmR2zDJXihjZ2e,Pop
158,North Star,Tyler Shaw,North Star,212327,2021-04-08,pop quebecois,False,55,0.726,0.739,8,-4.788,0,0.0446,0.0119,0.00927,0.138,0.773,138.009,4,spotify:track:3yHqRwHsYvC3HvO3H7GQOW,Pop
159,Like 1999,Valley,Like 1999,144743,2021-02-09,"indietronica, electropop, indie cafe pop, pop, indie pop, indie poptimism, alt z",True,50,0.733,0.382,7,-7.955,1,0.0459,0.132,0.0,0.162,0.517,98.027,4,spotify:track:3aHYf6AXlWujDG9CzzT95i,Pop
160,Morning,Zara Larsson,Poster Girl (Swedish Summer Edition),174995,2021-05-21,"electropop, post-teen pop, dance pop, scandipop, pop, edm, tropical house, pop dance, swedish electropop, swedish pop",False,55,0.617,0.634,11,-5.996,1,0.0985,0.125,1.28e-06,0.194,0.786,106.306,4,spotify:track:5NQ8oXv0nbpwUn51Nzu45H,Pop
161,Malibu,"Virginia To Vegas, NOTD",Malibu,148822,2021-03-19,"electro house, electropop, canadian pop, pop edm, post-teen pop, dance pop, pop, edm, tropical house, pop dance, alt z",True,63,0.657,0.653,9,-8.525,1,0.0258,0.0568,0.000142,0.321,0.624,111.974,4,spotify:track:5XPo15e5ICs6NvSMn44pTF,Pop
162,Met Him Last Night (feat. Ariana Grande),"Demi Lovato, Ariana Grande",Dancing With The Devil…The Art of Starting Over,204632,2021-04-02,"post-teen pop, dance pop, pop",True,81,0.538,0.512,4,-4.548,0,0.0262,0.22,0.0,0.101,0.12,144.978,4,spotify:track:0BI0hfbmqybnd3TezrDME3,Pop
163,deja vu,Olivia Rodrigo,SOUR,215507,2021-05-21,pop,True,90,0.442,0.612,2,-7.222,1,0.112,0.584,5.7e-06,0.37,0.178,180.917,4,spotify:track:6HU7h9RYOaPRFeh0R3UeAr,Pop
164,Do You Believe,"Ali Gatie, Marshmello, Ty Dolla $ign",The Idea Of Her,156331,2021-03-26,"southern hip hop, r&b, pop, canadian hip hop, edm, brostep, trap soul, pop dance, pop rap, progressive electro house, trap",False,71,0.665,0.707,11,-5.144,1,0.03,0.193,0.0,0.219,0.391,144.952,4,spotify:track:71TRhiwsRckqoqO9CcDIE6,Pop
165,I Don't Think About You,Lucky Rose,I Don’t Think About You,194302,2021-04-02,pop edm,False,42,0.597,0.791,6,-2.425,1,0.0473,0.0506,9.57e-05,0.236,0.573,150.054,4,spotify:track:3WTQ7bmq7r99zQmlEuuJNl,Pop
166,Who's Sorry Now?,Rayne,Who's Sorry Now?,176019,2021-05-28,,True,33,0.715,0.742,1,-5.573,0,0.0483,0.151,0.0,0.109,0.71,113.023,4,spotify:track:0gwMznArTKCc3F4W4VtYch,Pop
167,Your Power,Billie Eilish,Your Power,245897,2021-04-29,"electropop, pop",False,93,0.634,0.285,9,-14.007,0,0.0807,0.937,0.000359,0.232,0.203,129.65,4,spotify:track:5qNh5WtzMbfpSj2jLlBkoD,Pop
168,Who Could Say No,Olivia Lunny,Who Could Say No,120032,2021-05-28,"manitoba indie, alt z",False,40,0.678,0.736,2,-4.433,0,0.0808,0.28,6.36e-06,0.197,0.604,104.106,4,spotify:track:3nc55ulkBxSyRdcZ6t2Eoa,Pop
169,Leave The Door Open,"Bruno Mars, Anderson .Paak, Silk Sonic",Leave The Door Open,242096,2021-03-05,"dance pop, escape room, pop",False,96,0.586,0.616,5,-7.964,1,0.0324,0.182,0.0,0.0927,0.719,148.088,4,spotify:track:7MAibcTli4IisCtbHKrGMh,Pop
170,nuh uh,Jades Goudreault,Motel 6 (Bonus Track),151686,2021-01-06,"indie electropop, la pop, alt z",False,53,0.923,0.587,1,-2.98,1,0.122,0.0474,0.00245,0.0695,0.569,97.996,4,spotify:track:2tigH2DP65aAzAlyAFNoRZ,Pop
171,Black Hole,Griff,Black Hole,200524,2021-01-18,uk pop,False,79,0.878,0.64,0,-5.641,1,0.0591,0.142,0.0,0.0981,0.658,124.069,4,spotify:track:6xw8ld1ztoCKifwTN6uGDq,Pop
172,Anthem,Walk Off the Earth,Anthem,159720,2021-04-16,"pop rock, canadian rock",False,51,0.713,0.459,6,-8.409,1,0.121,0.0625,0.0,0.108,0.377,80.097,4,spotify:track:20RdsA2o7tLODhukQRuo6r,Pop
173,pocket locket,Alaina Castillo,parallel universe pt. 1,188160,2021-05-14,"pop, chill r&b, social media pop, alt z",False,60,0.609,0.741,9,-4.719,0,0.0713,0.144,1.6e-05,0.0852,0.609,83.015,4,spotify:track:0SWVKG9dVSv0s1qdJKxp5c,Pop
174,Love Potion,Ralph,Love Potion,188968,2021-05-26,"electropop, metropopolis, vapor soul, indie electropop, indie poptimism",False,42,0.759,0.807,8,-4.626,1,0.0362,0.036,0.000694,0.248,0.922,121.024,4,spotify:track:4s9ZftTPpZOsP6RSWWn6w1,Pop
175,Say It To My Face,Soran,Say It To My Face,231174,2021-05-07,,False,47,0.614,0.454,11,-8.181,1,0.0461,0.591,0.0,0.128,0.317,106.956,4,spotify:track:5hnyEAhd4QTO58Xusb6kcj,Pop
176,Die Fast,Ruth B.,Die Fast,219813,2021-05-20,"canadian pop, indie cafe pop, post-teen pop, pop, canadian contemporary r&b, alt z",False,55,0.745,0.361,0,-8.826,1,0.312,0.556,0.0,0.0904,0.557,180.095,4,spotify:track:1A2li95lRQu2vAOhaflAVB,Pop
177,Everyone Is Disappointing,ari hicks,Everyone Is Disappointing,167897,2021-04-30,social media pop,True,41,0.851,0.48,7,-5.901,1,0.0404,0.156,0.0484,0.114,0.375,126.08,4,spotify:track:0n0p27QnNIRxcL8j0e90vf,Pop
178,All Roads,Arkells,All Roads,178170,2021-05-27,"canadian indie, canadian rock, hamilton on indie",False,49,0.63,0.784,2,-6.356,1,0.0486,0.0844,0.0,0.0856,0.64,87.006,4,spotify:track:3HnPG8POMy4UtApegyMBE6,Pop
179,Higher Power,Coldplay,Higher Power,211295,2021-05-07,"permanent wave, pop",False,86,0.507,0.828,10,-6.023,1,0.0449,0.00711,2.44e-05,0.261,0.489,178.032,4,spotify:track:0939D7aT18uBDS2MTjWzct,Pop
180,Astronomy,Conan Gray,Astronomy,243907,2021-05-07,"electropop, bedroom pop, post-teen pop, pop, indie pop, alt z",False,78,0.471,0.335,4,-8.767,0,0.0273,0.593,2.11e-05,0.297,0.111,145.252,3,spotify:track:0KmgJyW4GDgonqsoyx0CZ3,Pop
181,Live to Survive,MØ,Live to Survive,184667,2021-05-27,"electropop, dance pop, pop, indie poptimism, art pop, danish pop, tropical house",False,62,0.649,0.863,3,-4.697,0,0.0424,0.00488,2.64e-05,0.0937,0.63,120.033,4,spotify:track:3DnUQXJqtTsS17KLeZQSh9,Pop
182,New Love,Gabriela Bee,New Love,144487,2021-05-07,,False,48,0.756,0.781,9,-6.025,1,0.0668,0.136,0.0,0.329,0.887,146.908,4,spotify:track:6NjQZ1WjinLjmrKYOsjbqF,Pop
183,Sad To See You Happy,Olivia Lunny,Sad To See You Happy,174921,2021-04-09,"manitoba indie, alt z",False,57,0.643,0.648,8,-5.734,1,0.0428,0.0139,0.0,0.162,0.552,139.997,4,spotify:track:6ffcV0j4CLdpOE5CLLVzWm,Pop
184,Goodbye,Sara Diamond,Goodbye,212156,2021-05-21,"canadian electropop, canadian indie, canadian contemporary r&b",True,37,0.543,0.481,7,-6.814,1,0.0779,0.0419,0.000751,0.0948,0.38,167.707,3,spotify:track:0UiKtWjYP9hYlZaSd27ZAz,Pop
185,Like That,JP Saxe,Like That,174120,2021-05-07,"indie cafe pop, post-teen pop, pop, canadian contemporary r&b, alt z",False,68,0.453,0.689,7,-5.952,1,0.0414,0.0701,1.28e-06,0.149,0.477,145.762,4,spotify:track:1Edv7BraLaIMY6qCZNIPLj,Pop
186,Calm,Clodelle,Calm,189677,2021-04-23,,False,44,0.741,0.666,10,-8.015,0,0.0352,0.0704,0.0,0.14,0.536,123.91,4,spotify:track:7fPEv1Yj4YGjj0PeLdMHn5,Pop
187,Beside Myself,Lights,Beside Myself,252173,2021-04-28,"electropop, canadian pop, canadian folk, indie poptimism",False,54,0.437,0.435,0,-7.623,1,0.0297,0.0758,4.26e-06,0.0818,0.0415,119.901,4,spotify:track:1gYEEUPUkwA2l1cJ2w3xWB,Pop
188,good 4 u,Olivia Rodrigo,good 4 u,178148,2021-05-14,pop,True,96,0.556,0.661,6,-5.052,0,0.204,0.3,0.0,0.101,0.668,168.56,4,spotify:track:6PERP62TejQjgHu81OHxgM,Pop
189,seaside_demo,SEB,seaside_demo,132000,2021-05-17,,False,74,0.706,0.824,0,-7.959,1,0.0694,0.355,0.000133,0.111,0.86,94.98,4,spotify:track:73M0rMVx5CWE8M4uATSsto,Pop
190,Build a Bitch,Bella Poarch,Build a Bitch,122773,2021-05-14,,True,91,0.855,0.463,3,-7.454,1,0.0367,0.217,1.77e-05,0.347,0.866,102.931,4,spotify:track:7BoobGhD4x5K96Me0hqC8Q,Pop
191,Venom,Little Simz,GREY Area,154749,2019-03-01,"indie soul, trap queen, uk alternative hip hop, escape room",True,77,0.436,0.655,7,-8.153,1,0.159,0.425,0.0,0.393,0.523,139.712,4,spotify:track:3A0ITFj6kbb9CggwtPe55f,Pop
192,Iko Iko (My Bestie),"Justin Wellington, Small Jam",Iko Iko (My Bestie),182857,2019-06-03,"polynesian pop, png pop, solomon islands pop",False,82,0.862,0.753,5,-5.356,1,0.0625,0.131,2.01e-06,0.077,0.827,105.039,4,spotify:track:7MC4XR9M9amdmKQr2iDF7i,Pop
